"{15.338766020217928, {15.328159931003844, 15.349372109432013}, {14.381196201316365, 16.45499032477994}, {14.381196201316365, 16.123727429365033}}","{52.476112774109374, {52.16781659124156, 52.78440895697719}, {39.05063770779999, 84.20791155020395}, {39.05063770779999, 67.44896547868528}}","{3001.0808043969796, {2909.152089209384, 3093.009519584575}, {1524.9523053858504, 7090.97236764697}, {1524.9523053858504, 4549.362944144879}}","{4.171949019748867, {4.170294419314092, 4.173603620183642}, {4.008549550420893, 4.340925177916732}, {4.008549550420893, 4.294045368087422}}","{10.982598517849949, {10.977411522936151, 10.987785512763747}, {10.469767292663589, 11.507636786000946}, {10.469767292663589, 11.366794166867338}}","{20.17505624525819, {19.940572254571638, 20.409540235944743}, {9.406378505993807, 56.309578580344535}, {9.406378505993807, 37.5974912137261}}"
"{31.3874769580775, {31.365488022530542, 31.409465893624457}, {29.417640960132854, 33.75268533652146}, {29.417640960132854, 33.0357764119181}}","{107.18531157559632, {106.61724053054466, 107.75338262064797}, {79.90305153426297, 173.06038188641324}, {79.90305153426297, 141.25408982176143}}","{12328.46138507401, {11958.836793245056, 12698.085976902963}, {6384.497644487084, 29949.895778671187}, {6384.497644487084, 19952.717891374246}}","{8.537522017401143, {8.534134952651934, 8.540909082150351}, {8.203145142802235, 8.879022567175808}, {8.203145142802235, 8.784911262792164}}","{22.477106876024, {22.46648741738876, 22.48772633465924}, {21.44040050930557, 23.56320693226461}, {21.44040050930557, 23.266363408883546}}","{20.177079656126576, {19.946997446791492, 20.40716186546166}, {9.358214740555358, 55.668582749569225}, {9.358214740555358, 37.93706774607369}}"
"{23.82138971573548, {23.804915590601333, 23.83786384086963}, {22.324269733831745, 25.578180202044738}, {22.324269733831745, 25.056703027163525}}","{81.15416391524232, {80.73966367239238, 81.56866415809226}, {60.40319113860818, 130.5846451771193}, {60.40319113860818, 105.89681784321021}}","{7033.0984726673005, {6908.955394348428, 7157.241550986173}, {3648.5454997272336, 17052.349556034147}, {3648.5454997272336, 11214.136029318046}}","{6.476629615368931, {6.474087472546706, 6.479171758191156}, {6.225814832207455, 6.735683743514793}, {6.225814832207455, 6.665940707544481}}","{17.057449360128523, {17.049526325518865, 17.06537239473818}, {16.277974525860856, 17.86220097877421}, {16.277974525860856, 17.631838969854098}}","{20.024232409736584, {19.795949940732253, 20.252514878740914}, {9.390523414939278, 54.97216108044942}, {9.390523414939278, 37.72181007165257}}"
"{32.11684358537663, {32.09477931081427, 32.13890785993899}, {30.09080873508227, 34.46525483749489}, {30.09080873508227, 33.79404935068582}}","{109.47996100858016, {108.89601898480551, 110.06390303235482}, {81.89213240257145, 179.0525813512179}, {81.89213240257145, 141.95743805586486}}","{12873.211344344765, {12629.824139901631, 13116.598548787899}, {6706.321349440292, 32059.826888534502}, {6706.321349440292, 20151.91421938471}}","{8.738398014509011, {8.734926608663516, 8.741869420354506}, {8.396974153880892, 9.086883432357467}, {8.396974153880892, 8.994211139964666}}","{23.007135485410178, {22.99614633431734, 23.018124636503014}, {21.91591134792659, 24.10684185986204}, {21.91591134792659, 23.818617924315518}}","{20.080824563780862, {19.84473059185079, 20.316918535710933}, {9.426968627082248, 56.944345124361924}, {9.426968627082248, 37.668672878203616}}"
"{35.27198123941861, {35.24780535752432, 35.296157121312895}, {33.05432685291462, 37.85514077657558}, {33.05432685291462, 37.08393128719838}}","{120.17949115294081, {119.54133919126507, 120.81764311461656}, {89.94481645079848, 192.6073552156361}, {89.94481645079848, 155.84511308525504}}","{15502.860168653462, {15180.077364113167, 15825.642973193757}, {8090.0700063678305, 37097.59328316222}, {8090.0700063678305, 24287.699272555932}}","{9.601694832575976, {9.597879602224339, 9.605510062927614}, {9.21266431268867, 9.987152360703949}, {9.21266431268867, 9.880333902063372}}","{25.281477334143645, {25.269639078844513, 25.293315589442777}, {24.107478316538078, 26.457019414774404}, {24.107478316538078, 26.157711418549166}}","{20.106543298611808, {19.87287908418301, 20.340207513040607}, {9.399885976883684, 56.795215274022546}, {9.399885976883684, 38.21797728103473}}"
"{25.167273169190132, {25.149712278994496, 25.184834059385768}, {23.59001571980124, 27.05090743520605}, {23.59001571980124, 26.499458504167944}}","{85.86122265415283, {85.37620972832605, 86.3462355799796}, {63.9207949330077, 139.28923382918154}, {63.9207949330077, 112.76594140173484}}","{7984.305208929154, {7728.523677870526, 8240.086739987782}, {4085.868024867623, 19401.49066072041}, {4085.868024867623, 12716.157540219494}}","{6.848275577381099, {6.845583095486235, 6.850968059275962}, {6.583132513858176, 7.1225036171313665}, {6.583132513858176, 7.049081882932246}}","{18.025442506856823, {18.017033634321518, 18.03385137939213}, {17.208361948088715, 18.893656436530897}, {17.208361948088715, 18.656368070094967}}","{20.036094539157652, {19.803313852772796, 20.26887522554251}, {9.379036348077193, 55.894510069542974}, {9.379036348077193, 38.457436423767554}}"
"{30.256877399037407, {30.23588937349817, 30.277865424576643}, {28.330613807188527, 32.53443181423373}, {28.330613807188527, 31.811184718076465}}","{103.0547088305768, {102.53046150602101, 103.57895615513259}, {77.0503332556661, 167.5184413518155}, {77.0503332556661, 134.81099889176008}}","{11335.473306072121, {11143.030281146368, 11527.916330997874}, {5936.753854809205, 28062.42819294165}, {5936.753854809205, 18174.00542219414}}","{8.231510356787261, {8.228258660636667, 8.234762052937855}, {7.9102779557964435, 8.560997879374533}, {7.9102779557964435, 8.468650990479304}}","{21.67122483024908, {21.661090412163837, 21.681359248334324}, {20.655387048422117, 22.687944485159758}, {20.655387048422117, 22.41887701262923}}","{19.986640957457432, {19.755833397905764, 20.2174485170091}, {9.409574374238348, 54.98231893708489}, {9.409574374238348, 37.97142516755223}}"
"{8.250110080137645, {8.24433870728564, 8.25588145298965}, {7.726881989438994, 8.883210530250754}, {7.726881989438994, 8.679376592892758}}","{28.293294822164974, {28.13275152298083, 28.45383812134912}, {21.036786756977165, 46.2639972942775}, {21.036786756977165, 36.90666749989751}}","{867.5822769430545, {846.8272506108092, 888.3373032752997}, {442.5463970585298, 2140.357445644916}, {442.5463970585298, 1362.1021059479908}}","{2.243337687188679, {2.2424575685019956, 2.244217805875363}, {2.157664924223586, 2.3325356197868095}, {2.157664924223586, 2.3080137024140717}}","{5.905966820441206, {5.903185228955187, 5.908748411927225}, {5.632387773025212, 6.186896861061337}, {5.632387773025212, 6.11013148305797}}","{20.291682505350714, {20.05167343161178, 20.53169157908965}, {9.339726328667899, 57.70399362521731}, {9.339726328667899, 39.01441807384977}}"
"{28.052936932906164, {28.03352423994379, 28.072349625868537}, {26.27964710532934, 30.11728001189906}, {26.27964710532934, 29.516824331885715}}","{95.7762517955672, {95.24206467816676, 96.31043891296765}, {71.40476483628615, 157.18017517719727}, {71.40476483628615, 124.13028185315336}}","{9915.66837515775, {9632.388786865062, 10198.947963450437}, {5098.640441325328, 24705.60746873442}, {5098.640441325328, 15408.326872943295}}","{7.639431185885685, {7.636389535497637, 7.642472836273733}, {7.342310547931376, 7.952019609750332}, {7.342310547931376, 7.867507776246965}}","{20.106487602430544, {20.097139905692746, 20.115835299168342}, {19.182958311623437, 21.05389149151519}, {19.182958311623437, 20.79353618224542}}","{20.205564983108047, {19.97196042834106, 20.439169537875035}, {9.419223455232876, 56.614721084048895}, {9.419223455232876, 38.53481622929553}}"
"{11.086342126011365, {11.07863203399256, 11.09405221803017}, {10.383160118150792, 11.913638752269435}, {10.383160118150792, 11.673493055584617}}","{37.728149902969975, {37.538556973278794, 37.917742832661155}, {28.166518108147546, 60.09235692091238}, {28.166518108147546, 49.37143970431369}}","{1516.9537578132083, {1491.1458728642694, 1542.7616427621472}, {793.3527423366036, 3611.091360310326}, {793.3527423366036, 2437.539058476682}}","{3.015860645111901, {3.01468405045686, 3.0170372397669425}, {2.8984209772785765, 3.1364831327500005}, {2.8984209772785765, 3.1018097418324473}}","{7.939219247772379, {7.935452107162436, 7.942986388382322}, {7.561300099770037, 8.323366578058984}, {7.561300099770037, 8.218465878899467}}","{20.0248532002271, {19.796012859313826, 20.253693541140372}, {9.28878501990584, 54.84481188504484}, {9.28878501990584, 37.852880687632464}}"
